dataset,split,fold,detector,base_detector,detector_family,feature_profile,calibration_policy,environment_id,train_rows,test_rows,train_positive_rate,test_positive_rate,fit_seconds,eval_seconds,semantic_preservation_score,accuracy,precision,recall,f1,auc,alert_budget_inflation,causal_fragility_score,environment_leakage_score,score_environment_leakage_score
gotham,random,all,xgb_full__oracle_env_upper_bound,xgb_full,xgboost,full,oracle_env_upper_bound,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,916.1776663176715,0.012515969574451447,1.0,0.9999507591130627,0.9999411162087449,0.9999987336089422,0.9999699240788774,0.9999807281278208,1.000057620793128,0.3485693293039158,0.028533287039382547,0.49345843812389467
gotham,random,all,lgbm_full,lgbm_full,lightgbm,full,native_default,observed,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.0007517673075199127,1.0,0.999998445024623,0.9999981004170218,1.0,0.9999990502076088,0.9999999999710539,1.0000018995865867,0.45219525941022864,0.2076711803062689,0.7487248685214672
gotham,random,all,lgbm_full,lgbm_full,lightgbm,full,native_default,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.0004457235336303711,1.0,0.9993764548738371,0.999998098972558,0.9992401653653443,0.9996189884983935,0.9999997976759373,0.9992420649519309,0.45219525941022864,0.2076711803062689,0.7487248685214672
gotham,random,all,lgbm_full,lgbm_full,lightgbm,full,native_default,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.0006436407566070557,1.0,0.9450585733308247,0.999997963753454,0.9328844399163929,0.9652760442771549,0.9999487774287865,0.9328863395029795,0.45219525941022864,0.2076711803062689,0.7487248685214672
gotham,random,all,lgbm_full,lgbm_full,lightgbm,full,native_default,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.00048802047967910767,1.0,0.6754434660193822,0.9999926558609902,0.603520187223254,0.7527420282163548,0.9997086785145992,0.6035246195919561,0.45219525941022864,0.2076711803062689,0.7487248685214672
gotham,random,all,lgbm_full,lgbm_full,lightgbm,full,native_default,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.0004362165927886963,1.0,0.6003640715682601,0.9999975256129985,0.5117986488873805,0.6770719375164393,0.999910974803612,0.5117999152784383,0.45219525941022864,0.2076711803062689,0.7487248685214672
gotham,random,all,lgbm_full__val_observed_f1,lgbm_full,lightgbm,full,val_observed_f1,observed,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.017227742820978165,1.0,0.9999979266994974,0.9999974672242995,1.0,0.999998733610546,0.9999999999710539,1.0000025327821156,0.45219525941022864,0.2075004324593845,0.7487248685214672
gotham,random,all,lgbm_full__val_observed_f1,lgbm_full,lightgbm,full,val_observed_f1,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.018982384353876114,1.0,0.9993691983220779,0.999989227606729,0.9992401653653443,0.9996145561584076,0.9999997976759373,0.9992509296893353,0.45219525941022864,0.2075004324593845,0.7487248685214672
gotham,random,all,lgbm_full__val_observed_f1,lgbm_full,lightgbm,full,val_observed_f1,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.018421854823827744,1.0,0.945054945054945,0.9999932125437622,0.9328844399163929,0.9652738307742555,0.9999487774287865,0.9328907718716817,0.45219525941022864,0.2075004324593845,0.7487248685214672
gotham,random,all,lgbm_full__val_observed_f1,lgbm_full,lightgbm,full,val_observed_f1,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.004583124071359634,1.0,0.6754429476942566,0.9999916067070804,0.603520187223254,0.752741730975706,0.9997086785145992,0.603525252787485,0.45219525941022864,0.2075004324593845,0.7487248685214672
gotham,random,all,lgbm_full__val_observed_f1,lgbm_full,lightgbm,full,val_observed_f1,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.004560928791761398,1.0,0.6009254176793444,0.9999962933950771,0.5124850328406861,0.6776720140229426,0.999910974803612,0.5124869324272727,0.45219525941022864,0.2075004324593845,0.7487248685214672
gotham,random,all,lgbm_full__val_robust_minimax,lgbm_full,lightgbm,full,val_robust_minimax,observed,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.011921510100364685,1.0,0.9999953350738691,0.9999987336049329,0.9999955676312978,0.9999971506156095,0.9999999999710539,0.9999968340223556,0.45219525941022864,0.22861579907869953,0.7487248685214672
gotham,random,all,lgbm_full__val_robust_minimax,lgbm_full,lightgbm,full,val_robust_minimax,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.007701274007558823,1.0,0.9993717899477061,0.999998732639538,0.9992338334100556,0.999616136700942,0.9999997976759373,0.9992350998011132,0.45219525941022864,0.22861579907869953,0.7487248685214672
gotham,random,all,lgbm_full__val_robust_minimax,lgbm_full,lightgbm,full,val_robust_minimax,congested_link,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.007753316313028336,1.0,0.9450539084046937,0.9999986424921672,0.932878107961104,0.9652729708223767,0.9999487774287865,0.9328793743521618,0.45219525941022864,0.22861579907869953,0.7487248685214672
gotham,random,all,lgbm_full__val_robust_minimax,lgbm_full,lightgbm,full,val_robust_minimax,high_background,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.007241722196340561,1.0,0.6754398377435027,0.9999937049642652,0.603515121659023,0.75273838533294,0.9997086785145992,0.6035189208321963,0.45219525941022864,0.22861579907869953,0.7487248685214672
gotham,random,all,lgbm_full__val_robust_minimax,lgbm_full,lightgbm,full,val_robust_minimax,delayed_collector,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.007336799055337906,1.0,0.5523609450311021,0.9999986027020947,0.4531565113712419,0.6236854879261406,0.999910974803612,0.4531571445667708,0.45219525941022864,0.22861579907869953,0.7487248685214672
gotham,random,all,lgbm_full__oracle_env_upper_bound,lgbm_full,lightgbm,full,oracle_env_upper_bound,observed,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.018073927611112595,1.0,0.9999989633497487,0.999998733610546,1.0,0.999999366804872,0.9999999999710539,1.0000012663910578,0.45219525941022864,0.20817330605048523,0.7487248685214672
gotham,random,all,lgbm_full__oracle_env_upper_bound,lgbm_full,lightgbm,full,oracle_env_upper_bound,low_sampling,3582968,1929291,0.8185861553884936,0.818586206020761,348.6534653417766,0.007311958819627762,1.0,0.9996459839391777,0.999934761156159,0.9996327465932497,0.9997837310665731,0.9999997976759373,0.9996979657327244,0.45219525941022864,0.20817330605048523,0.7487248685214672
