environment_id,detector,f1_mean,auc_mean
high_background,lr_full__oracle_env_upper_bound,0.9443058751245053,0.9920786953342413
high_background,lr_full__val_observed_f1,0.8832015166971889,0.9920786953342413
high_background,lr_full__val_robust_minimax,0.8479197458874005,0.9920786953342413
high_background,pyod_copod_env_sensitive,0.6788679750692743,0.744324456034285
high_background,pyod_copod_env_sensitive__oracle_env_upper_bound,0.7886149732201627,0.744324456034285
high_background,pyod_copod_env_sensitive__val_observed_f1,0.6288947623702239,0.744324456034285
high_background,pyod_copod_env_sensitive__val_robust_minimax,0.6006526406639134,0.744324456034285
high_background,pyod_ecod_env_sensitive,0.6184742729744543,0.7438726667358389
high_background,pyod_ecod_env_sensitive__oracle_env_upper_bound,0.7695209745530979,0.7438726667358389
high_background,pyod_ecod_env_sensitive__val_observed_f1,0.6381332690182541,0.7438726667358389
high_background,pyod_ecod_env_sensitive__val_robust_minimax,0.6409626362403547,0.7438726667358389
high_background,rf_full,0.9216295488261925,0.977798316606339
high_background,rf_full__oracle_env_upper_bound,0.9657647113179619,0.977798316606339
high_background,rf_full__val_observed_f1,0.7715176830426829,0.977798316606339
high_background,rf_full__val_robust_minimax,0.8740300861187809,0.977798316606339
high_background,xgb_full,0.9147663139021412,0.9806518946095713
high_background,xgb_full__oracle_env_upper_bound,0.9249829472114012,0.9806518946095713
high_background,xgb_full__val_observed_f1,0.9168601173390453,0.9806518946095713
high_background,xgb_full__val_robust_minimax,0.9122331402263475,0.9806518946095713
low_sampling,cat_full,0.8973377307508399,0.999227897036605
low_sampling,cat_full__oracle_env_upper_bound,0.9585028551558402,0.999227897036605
low_sampling,cat_full__val_observed_f1,0.8762477984821407,0.999227897036605
low_sampling,cat_full__val_robust_minimax,0.8482108727752656,0.999227897036605
low_sampling,gb_full,0.8971144146816572,0.9500065211935238
low_sampling,gb_full__oracle_env_upper_bound,0.8994264530895736,0.9500065211935238
low_sampling,gb_full__val_observed_f1,0.8899471515426697,0.9500065211935238
