dataset,split,fold,detector,base_detector,detector_family,feature_profile,calibration_policy,environment_id,train_rows,test_rows,train_positive_rate,test_positive_rate,fit_seconds,eval_seconds,semantic_preservation_score,accuracy,precision,recall,f1,auc,alert_budget_inflation,causal_fragility_score,environment_leakage_score,score_environment_leakage_score
uwf,source_ip,within_family_source_ip,pyod_ecod_env_sensitive__oracle_env_upper_bound,pyod_ecod_env_sensitive,pyod_ecod,env_sensitive,oracle_env_upper_bound,observed,57489,38382,0.47631720850945397,0.5362409462769007,6.207864243537188,0.00046789273619651794,1.0,0.8494346308165286,0.7878728948699001,0.9842095034496162,0.875164711727475,0.8709954754836504,1.2491983286366728,0.6315296415709831,0.010805918728404841,0.13551218440312796
uwf,source_ip,within_family_source_ip,pyod_ecod_env_sensitive__oracle_env_upper_bound,pyod_ecod_env_sensitive,pyod_ecod,env_sensitive,oracle_env_upper_bound,low_sampling,57489,38382,0.47631720850945397,0.5362409462769007,6.207864243537188,0.00026649609208106995,1.0,0.7661664321817518,0.7193393552288446,0.924740064133709,0.8092089879041687,0.8684749328255627,1.2855407637741716,0.6315296415709831,0.010805918728404841,0.13551218440312796
uwf,source_ip,within_family_source_ip,pyod_ecod_env_sensitive__oracle_env_upper_bound,pyod_ecod_env_sensitive,pyod_ecod,env_sensitive,oracle_env_upper_bound,congested_link,57489,38382,0.47631720850945397,0.5362409462769007,6.207864243537188,0.00033780932426452637,1.0,0.7482153092595487,0.6956069944102049,0.9432027985618502,0.8007011755001031,0.8229967332642574,1.3559420853172675,0.6315296415709831,0.010805918728404841,0.13551218440312796
uwf,source_ip,within_family_source_ip,pyod_ecod_env_sensitive__oracle_env_upper_bound,pyod_ecod_env_sensitive,pyod_ecod,env_sensitive,oracle_env_upper_bound,high_background,57489,38382,0.47631720850945397,0.5362409462769007,6.207864243537188,0.0002964995801448822,1.0,0.7985514043041009,0.7460366087156315,0.9465552424448547,0.8344183655987665,0.880191246523907,1.2687785443591488,0.6315296415709831,0.010805918728404841,0.13551218440312796
uwf,source_ip,within_family_source_ip,pyod_ecod_env_sensitive__oracle_env_upper_bound,pyod_ecod_env_sensitive,pyod_ecod,env_sensitive,oracle_env_upper_bound,delayed_collector,57489,38382,0.47631720850945397,0.5362409462769007,6.207864243537188,0.00025818124413490295,1.0,0.8557136157573862,0.7968429360694554,0.9810514041395394,0.8794042071338356,0.8675714762217233,1.2311728694976192,0.6315296415709831,0.010805918728404841,0.13551218440312796
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive,pyod_copod_env_sensitive,pyod_copod,env_sensitive,native_default,observed,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00044594332575798035,1.0,0.8047001198478454,0.9585143658023826,0.6645612671266155,0.7849190864225869,0.9610440206835033,0.6933242639199301,0.588413676441139,0.013823487499688272,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive,pyod_copod_env_sensitive,pyod_copod,env_sensitive,native_default,low_sampling,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00039460882544517517,1.0,0.8607680683653796,0.9955124869927159,0.7437080944514625,0.851382168084988,0.9556631544526197,0.7470605383344671,0.588413676441139,0.013823487499688272,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive,pyod_copod_env_sensitive,pyod_copod,env_sensitive,native_default,congested_link,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0003956817090511322,1.0,0.7442811734667292,0.960876637274206,0.5453308716354096,0.6957815454235502,0.9467268061216356,0.5675347390924108,0.588413676441139,0.013823487499688272,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive,pyod_copod_env_sensitive,pyod_copod,env_sensitive,native_default,high_background,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00038578733801841736,1.0,0.8530821739356991,0.9477974228348817,0.7683412690700612,0.8486865054874285,0.9436934148852657,0.8106597998250898,0.588413676441139,0.013823487499688272,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive,pyod_copod_env_sensitive,pyod_copod,env_sensitive,native_default,delayed_collector,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0004129670560359955,1.0,0.7587931843051431,0.934402332361516,0.5917306384219221,0.7245954307472632,0.9406094039845004,0.6332717908852395,0.588413676441139,0.013823487499688272,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_observed_f1,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_observed_f1,observed,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0003326013684272766,1.0,0.8556094002396957,0.7971862156180841,0.9800796812749004,0.8792224207819378,0.9610440206835033,1.229423768341269,0.588413676441139,0.025922558538381026,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_observed_f1,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_observed_f1,low_sampling,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00023708119988441467,1.0,0.9306445729769163,0.9566303129140761,0.9120104946069381,0.9337876828176301,0.9556631544526197,0.9533573024973278,0.588413676441139,0.025922558538381026,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_observed_f1,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_observed_f1,congested_link,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0002470090985298157,1.0,0.8490959303840342,0.8025034770514604,0.9531629579244,0.871368926001599,0.9467268061216356,1.1877368574482559,0.588413676441139,0.025922558538381026,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_observed_f1,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_observed_f1,high_background,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0002544000744819641,1.0,0.7965192017091345,0.7394450693663293,0.9581673306772909,0.8347159908575298,0.9436934148852657,1.2957924399961132,0.588413676441139,0.025922558538381026,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_observed_f1,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_observed_f1,delayed_collector,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00022091716527938843,1.0,0.8366942837788547,0.7899214129466094,0.9474297930230299,0.8615357426879915,0.9406094039845004,1.1993975318239238,0.588413676441139,0.025922558538381026,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_robust_minimax,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_robust_minimax,observed,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0002843588590621948,1.0,0.7527486842790891,0.9686496535406456,0.5569429598678457,0.7072433366238894,0.9610440206835033,0.5749684190068992,0.588413676441139,0.002801521635162548,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_robust_minimax,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_robust_minimax,low_sampling,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0002619735896587372,1.0,0.7129904642801314,0.9976071577195172,0.46589252745117093,0.6351593031728158,0.9556631544526197,0.4670100087455058,0.588413676441139,0.002801521635162548,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_robust_minimax,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_robust_minimax,congested_link,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00024516135454177856,1.0,0.7133031108332031,0.9746283448959365,0.47779613254299874,0.6412363067292645,0.9467268061216356,0.490234185210378,0.588413676441139,0.002801521635162548,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_robust_minimax,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_robust_minimax,high_background,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00022609159350395203,1.0,0.7440206346725028,0.9770288248337029,0.5352249538431639,0.6915905452490818,0.9436934148852657,0.547808764940239,0.588413676441139,0.002801521635162548,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__val_robust_minimax,pyod_copod_env_sensitive,pyod_copod,env_sensitive,val_robust_minimax,delayed_collector,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00022972002625465393,1.0,0.713902350059924,0.9630558502942027,0.48508405402779126,0.6451904746518465,0.9406094039845004,0.5036925468856283,0.588413676441139,0.002801521635162548,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__oracle_env_upper_bound,pyod_copod_env_sensitive,pyod_copod,env_sensitive,oracle_env_upper_bound,observed,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0003488287329673767,1.0,0.9133708509197019,0.9170976942040895,0.9217763093965601,0.9194310499406334,0.9610440206835033,1.0051015450393548,0.588413676441139,0.008286139946771642,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__oracle_env_upper_bound,pyod_copod_env_sensitive,pyod_copod,env_sensitive,oracle_env_upper_bound,low_sampling,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0003219619393348694,1.0,0.9402584544838727,0.9807075645271514,0.9064230881352638,0.942103269789168,0.9556631544526197,0.9242542027013896,0.588413676441139,0.008286139946771642,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__oracle_env_upper_bound,pyod_copod_env_sensitive,pyod_copod,env_sensitive,oracle_env_upper_bound,congested_link,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.0003286115825176239,1.0,0.9014642280235527,0.9059147579008409,0.9108444271693713,0.9083729043511968,0.9467268061216356,1.0054416480419783,0.588413676441139,0.008286139946771642,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__oracle_env_upper_bound,pyod_copod_env_sensitive,pyod_copod,env_sensitive,oracle_env_upper_bound,high_background,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00028910115361213684,1.0,0.8935177947996457,0.9057411324838884,0.894519483043436,0.9000953335451857,0.9436934148852657,0.9876105334758527,0.588413676441139,0.008286139946771642,0.09823139471845205
uwf,source_ip,within_family_source_ip,pyod_copod_env_sensitive__oracle_env_upper_bound,pyod_copod_env_sensitive,pyod_copod,env_sensitive,oracle_env_upper_bound,delayed_collector,57489,38382,0.47631720850945397,0.5362409462769007,6.509010955691338,0.00029360875487327576,1.0,0.8883591266739618,0.8859470468431772,0.9088038091536293,0.8972298836790982,0.9406094039845004,1.0257992420561657,0.588413676441139,0.008286139946771642,0.09823139471845205
uwf,heldout_family,credential_access,lr_full,lr_full,sklearn_linear,full,native_default,observed,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00043278560042381287,1.0,0.99832461043486,0.9981855348078734,0.9992182829815607,0.9987016419059437,0.9993616807647122,1.0010346254655815,0.27592727898598235,0.058705352356238825,0.3607141260788077
uwf,heldout_family,credential_access,lr_full,lr_full,sklearn_linear,full,native_default,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00035607069730758667,1.0,0.9599240885435972,0.9992656238525373,0.9385432473444613,0.9679530499733239,0.9673493657033724,0.9392329976548489,0.27592727898598235,0.058705352356238825,0.3607141260788077
uwf,heldout_family,credential_access,lr_full,lr_full,sklearn_linear,full,native_default,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00041731446981430054,1.0,0.8207777958990021,0.9585085260453166,0.7547477813031682,0.8445113323557408,0.7992580357475743,0.7874189543385295,0.27592727898598235,0.058705352356238825,0.3607141260788077
uwf,heldout_family,credential_access,lr_full,lr_full,sklearn_linear,full,native_default,high_background,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003728419542312622,1.0,0.9479591382863581,0.9258328363295562,0.9993562330436382,0.9611905972888702,0.9916879251611304,1.0794132524026303,0.27592727898598235,0.058705352356238825,0.3607141260788077
uwf,heldout_family,credential_access,lr_full,lr_full,sklearn_linear,full,native_default,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003472045063972473,1.0,0.9982949575222027,0.9981396844353598,0.9992182829815607,0.9986786924800367,0.9993608236041241,1.0010806088196074,0.27592727898598235,0.058705352356238825,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_observed_f1,lr_full,sklearn_linear,full,val_observed_f1,observed,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.000507943332195282,1.0,0.9970791881032515,0.9962406876790831,0.9992412746585736,0.9977387251919788,0.9993616807647122,1.0030119096886927,0.27592727898598235,0.0582979010971284,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_observed_f1,lr_full,sklearn_linear,full,val_observed_f1,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00030663982033729553,1.0,0.9627855946150311,0.9992690770880032,0.9429806410079551,0.9703092100593815,0.9673493657033724,0.9436703913183427,0.27592727898598235,0.0582979010971284,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_observed_f1,lr_full,sklearn_linear,full,val_observed_f1,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003571435809135437,1.0,0.8168784378845612,0.9475983787978959,0.7579436244079644,0.8422262815681566,0.7992580357475743,0.7998574516025199,0.27592727898598235,0.0582979010971284,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_observed_f1,lr_full,sklearn_linear,full,val_observed_f1,high_background,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00031534209847450256,1.0,0.9424436965320918,0.9185545224006763,0.9993562330436382,0.9572532869381373,0.9916879251611304,1.0879661562514369,0.27592727898598235,0.0582979010971284,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_observed_f1,lr_full,sklearn_linear,full,val_observed_f1,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.052643705159425735,1.0,0.9954334514507688,0.9937122736418511,0.9992412746585736,0.9964691046658259,0.9993608236041241,1.005563985837127,0.27592727898598235,0.0582979010971284,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_robust_minimax,lr_full,sklearn_linear,full,val_robust_minimax,observed,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003553852438926697,1.0,0.9762776698741233,0.9651994314648663,0.9992412746585736,0.981925397076433,0.9993616807647122,1.0352692325378212,0.27592727898598235,0.05301970237876533,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_robust_minimax,lr_full,sklearn_linear,full,val_robust_minimax,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00035582855343818665,1.0,0.9674411019022343,0.9985272815065186,0.950912769577413,0.9741385401700544,0.9673493657033724,0.9523152618752012,0.27592727898598235,0.05301970237876533,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_robust_minimax,lr_full,sklearn_linear,full,val_robust_minimax,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003903694450855255,1.0,0.8128901211321482,0.9333071352383091,0.764473260679634,0.8404954499494439,0.7992580357475743,0.8191014852623351,0.27592727898598235,0.05301970237876533,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_robust_minimax,lr_full,sklearn_linear,full,val_robust_minimax,high_background,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003622807562351227,1.0,0.9341112280753777,0.9077562442569543,0.9993792247206511,0.9513668497887894,0.9916879251611304,1.1009334620867246,0.27592727898598235,0.05301970237876533,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__val_robust_minimax,lr_full,sklearn_linear,full,val_robust_minimax,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003343746066093445,1.0,0.9742612718134239,0.9622929767071119,0.9992412746585736,0.9804191387128065,0.9993608236041241,1.0383961006115785,0.27592727898598235,0.05301970237876533,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__oracle_env_upper_bound,lr_full,sklearn_linear,full,oracle_env_upper_bound,observed,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0007065646350383759,1.0,0.9990066274259789,0.9992642155848337,0.9991952913045478,0.9992297522561361,0.9993616807647122,0.9999310249689612,0.27592727898598235,0.05664011761066739,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__oracle_env_upper_bound,lr_full,sklearn_linear,full,oracle_env_upper_bound,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00037191808223724365,1.0,0.9674411019022343,0.9985272815065186,0.950912769577413,0.9741385401700544,0.9673493657033724,0.9523152618752012,0.27592727898598235,0.05664011761066739,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__oracle_env_upper_bound,lr_full,sklearn_linear,full,oracle_env_upper_bound,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003952197730541229,1.0,0.8209112340059602,0.9589481373265157,0.7545868395640778,0.844581119160051,0.7992580357475743,0.7868901457672323,0.27592727898598235,0.05664011761066739,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__oracle_env_upper_bound,lr_full,sklearn_linear,full,oracle_env_upper_bound,high_background,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.0003980882465839386,1.0,0.9582486989784572,0.9397431462423247,0.9993332413666253,0.9686225569941835,0.9916879251611304,1.063411045201637,0.27592727898598235,0.05664011761066739,0.3607141260788077
uwf,heldout_family,credential_access,lr_full__oracle_env_upper_bound,lr_full,sklearn_linear,full,oracle_env_upper_bound,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,67.10921492055058,0.00035223737359046936,1.0,0.9989324951443356,0.9991722996275348,0.9991722996275348,0.9991722996275348,0.9993608236041241,1.0,0.27592727898598235,0.05664011761066739,0.3607141260788077
uwf,heldout_family,credential_access,rf_full,rf_full,sklearn_tree,full,native_default,observed,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00037219002842903137,1.0,0.9991548919892657,0.9986911896397327,1.0,0.9993451662932966,0.9982517225937843,1.0013105255897365,0.6215876405843408,0.0022707924733995476,0.5746575250556132
uwf,heldout_family,credential_access,rf_full,rf_full,sklearn_tree,full,native_default,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00030550360679626465,1.0,0.9993476359215384,0.998989388580091,1.0,0.9994944388270981,0.9996767477525033,1.0010116337885686,0.6215876405843408,0.0022707924733995476,0.5746575250556132
uwf,heldout_family,credential_access,rf_full,rf_full,sklearn_tree,full,native_default,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00032867491245269775,1.0,0.9960265097039157,0.9938759654494768,1.0,0.9969285779774457,0.9998324543809008,1.006161769439463,0.6215876405843408,0.0022707924733995476,0.5746575250556132
uwf,heldout_family,credential_access,rf_full,rf_full,sklearn_tree,full,native_default,high_background,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0003202073276042938,1.0,0.9876792147908728,0.9812521150592216,1.0,0.9905373552420319,0.9998949483948149,1.0191060835977377,0.6215876405843408,0.0022707924733995476,0.5746575250556132
uwf,heldout_family,credential_access,rf_full,rf_full,sklearn_tree,full,native_default,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00034762173891067505,1.0,0.9990659332512936,0.9985536193952752,1.0,0.9992762863149188,0.9974935232590794,1.001448475651814,0.6215876405843408,0.0022707924733995476,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_observed_f1,rf_full,sklearn_tree,full,val_observed_f1,observed,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00046028196811676025,1.0,0.9987842305810488,0.9981182302184689,1.0,0.9990582290111405,0.9982517225937843,1.0018853175150595,0.6215876405843408,0.08236320663984698,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_observed_f1,rf_full,sklearn_tree,full,val_observed_f1,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00032874196767807007,1.0,0.7420641392500779,0.7142927526235404,1.0,0.8333381232935767,0.9996767477525033,1.3999862049937923,0.6215876405843408,0.08236320663984698,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_observed_f1,rf_full,sklearn_tree,full,val_observed_f1,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0003154873847961426,1.0,0.898157071478346,0.8636101900204515,1.0,0.9268141960642253,0.9998324543809008,1.1579298294017566,0.6215876405843408,0.08236320663984698,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_observed_f1,rf_full,sklearn_tree,full,val_observed_f1,high_background,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0003035031259059906,1.0,0.8164484706510297,0.7784300390163582,1.0,0.875412607680541,0.9998949483948149,1.284636961419966,0.6215876405843408,0.08236320663984698,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_observed_f1,rf_full,sklearn_tree,full,val_observed_f1,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00027377158403396606,1.0,0.9987249247557342,0.9980266177145479,1.0,0.9990123343363116,0.9974935232590794,1.0019772842231112,0.6215876405843408,0.08236320663984698,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,observed,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0002999119460582733,1.0,0.999140065532937,0.9986682586333578,1.0,0.999333685637479,0.9982517225937843,1.0013335172667495,0.6215876405843408,0.002283799201752198,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0002776533365249634,1.0,0.9993328094652097,0.9989664438779026,1.0,0.999482954741305,0.9996767477525033,1.0010346254655815,0.6215876405843408,0.002283799201752198,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0002725459635257721,1.0,0.9959078980532863,0.9936943111720357,1.0,0.9968371837183718,0.9998324543809008,1.0063457028555662,0.6215876405843408,0.002283799201752198,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,high_background,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0002438575029373169,1.0,0.9875754295965721,0.981097175854913,1.0,0.9904584063944618,0.9998949483948149,1.0192670253368281,0.6215876405843408,0.002283799201752198,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__val_robust_minimax,rf_full,sklearn_tree,full,val_robust_minimax,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00027461349964141846,1.0,0.9990511067949649,0.9985306947059094,1.0,0.9992648072416487,0.9974935232590794,1.001471467328827,0.6215876405843408,0.002283799201752198,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,observed,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0004471875727176666,1.0,0.9993328094652097,0.9989664438779026,1.0,0.999482954741305,0.9982517225937843,1.0010346254655815,0.6215876405843408,0.00013461842060166898,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.000382009893655777,1.0,0.9997182973297553,0.9995633488842415,1.0,0.9997816267656625,0.9996767477525033,1.0004368418632454,0.6215876405843408,0.00013461842060166898,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.00042819976806640625,1.0,0.9995700327664685,0.999333685637479,1.0,0.9996667317880414,0.9998324543809008,1.0006667586333746,0.6215876405843408,0.00013461842060166898,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,high_background,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.000365525484085083,1.0,0.999229024270909,0.99924151880114,0.9995631581367544,0.9994023125905152,0.9998949483948149,1.0003218834781809,0.6215876405843408,0.00013461842060166898,0.5746575250556132
uwf,heldout_family,credential_access,rf_full__oracle_env_upper_bound,rf_full,sklearn_tree,full,oracle_env_upper_bound,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,20.71909573301673,0.0003459639847278595,1.0,0.9990659332512936,0.9985536193952752,1.0,0.9992762863149188,0.9974935232590794,1.001448475651814,0.6215876405843408,0.00013461842060166898,0.5746575250556132
uwf,heldout_family,credential_access,gb_full,gb_full,sklearn_boosting,full,native_default,observed,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.00038992613554000854,1.0,0.999273503639895,0.9989205080502538,0.9999540166459742,0.9994369951627543,0.999949482237666,1.0010346254655815,0.14435434080348006,0.0006774117767250772,0.3400488222866529
uwf,heldout_family,credential_access,gb_full,gb_full,sklearn_boosting,full,native_default,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.0003108493983745575,1.0,0.9991697184455943,0.9994021614164176,0.9993102496896124,0.9993562034397131,0.9999676774628758,0.9999080332919483,0.14435434080348006,0.0006774117767250772,0.3400488222866529
uwf,heldout_family,credential_access,gb_full,gb_full,sklearn_boosting,full,native_default,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.0003524795174598694,1.0,0.9956706747520275,0.9947322614630572,0.9985745160251989,0.996649685621185,0.9992314907415781,1.0038626017381709,0.14435434080348006,0.0006774117767250772,0.3400488222866529
uwf,heldout_family,credential_access,gb_full,gb_full,sklearn_boosting,full,native_default,high_background,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.0003692544996738434,1.0,0.9972719320355242,0.9958327609103814,0.9999540166459742,0.9978891336270191,0.999915239008115,1.004138501862326,0.14435434080348006,0.0006774117767250772,0.3400488222866529
uwf,heldout_family,credential_access,gb_full,gb_full,sklearn_boosting,full,native_default,delayed_collector,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.0003290213644504547,1.0,0.9990659332512936,0.9985536193952752,1.0,0.9992762863149188,0.9998856655280176,1.001448475651814,0.14435434080348006,0.0006774117767250772,0.3400488222866529
uwf,heldout_family,credential_access,gb_full__val_observed_f1,gb_full,sklearn_boosting,full,val_observed_f1,observed,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.001736767590045929,1.0,0.9990659332512936,0.9985536193952752,1.0,0.9992762863149188,0.999949482237666,1.001448475651814,0.14435434080348006,0.016379098371236047,0.3400488222866529
uwf,heldout_family,credential_access,gb_full__val_observed_f1,gb_full,sklearn_boosting,full,val_observed_f1,low_sampling,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.000415995717048645,1.0,0.9990659332512936,0.9985536193952752,1.0,0.9992762863149188,0.9999676774628758,1.001448475651814,0.14435434080348006,0.016379098371236047,0.3400488222866529
uwf,heldout_family,credential_access,gb_full__val_observed_f1,gb_full,sklearn_boosting,full,val_observed_f1,congested_link,28424,67447,0.15729665071770335,0.6448618915592984,62.017092134803534,0.0004692487418651581,1.0,0.9364389817189793,0.9102781440321467,1.0,0.9530320460147905,0.9992314907415781,1.0985653193543936,0.14435434080348006,0.016379098371236047,0.3400488222866529
