dataset,split,fold,method,environment_id,fit_seconds,selected_candidate,common_threshold,anomaly_threshold,primary_gate,coverage_rate,coverage_floor,coverage_gap,gated_coverage_rate,coverage_lift,coverage_lift_floor,coverage_recovery_floor,causal_fragility_score,environment_leakage_score,score_environment_leakage_score,accuracy,precision,recall,f1,auc,alert_budget_inflation
gotham,random,all,intervendb_env_calibrated_ensemble,observed,2549.2193158119917,weighted_pool_env_calibrated,0.304,,,,,,,,,,0.5504571961303399,1.8717855133586823e-07,0.43190341455488906,0.9999803036452252,0.999977838605529,0.9999981004134134,0.9999879694068348,0.9999999992184557,1.000020262256924
gotham,time,all,intervendb_observed_selector,observed,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.941476977046502,0.9999440863851712,0.9285591264946571,0.9629304231345047,0.9999269098702818,0.9286110484951484
gotham,time,all,intervendb_observed_selector,low_sampling,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.9413276994876877,0.9998493049617535,0.9284647804205935,0.9628357459214729,0.9997766161382986,0.928604716543869
gotham,time,all,intervendb_observed_selector,congested_link,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.9404921598182131,0.9999631296634148,0.9273383262879822,0.9622823997235112,0.9999256833640824,0.9273725188248911
gotham,time,all,intervendb_observed_selector,high_background,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.9179351803666838,0.9999380779247098,0.8998038361493631,0.9472319495219523,0.9997818523092264,0.8998595573206222
gotham,time,all,intervendb_observed_selector,delayed_collector,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.9999507591385856,0.9999398500810758,1.0,0.9999699241360075,0.9999723142087902,1.0000601535371547
gotham,time,all,intervendb_minimax_selector,observed,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.941476977046502,0.9999440863851712,0.9285591264946571,0.9629304231345047,0.9999269098702818,0.9286110484951484
gotham,time,all,intervendb_minimax_selector,low_sampling,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.9413276994876877,0.9998493049617535,0.9284647804205935,0.9628357459214729,0.9997766161382986,0.928604716543869
gotham,time,all,intervendb_minimax_selector,congested_link,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.9404921598182131,0.9999631296634148,0.9273383262879822,0.9622823997235112,0.9999256833640824,0.9273725188248911
gotham,time,all,intervendb_minimax_selector,high_background,2524.082989104092,rf_full,0.5588,,,,,,,,,,0.8056498522236033,0.016313108577978835,0.6368757970187299,0.9179351803666838,0.9999380779247098,0.8998038361493631,0.9472319495219523,0.9997818523092264,0.8998595573206222
